29641.760389,21876.748330,16848.879815,25494.052322
27996.154665,20445.783736,16065.280437,25407.368065
28970.358727,19930.353954,17469.842250,25026.777334
26392.251208,19170.314711,15411.490091,21904.519803
27445.872639,23969.197506,16514.748332,22677.759608
28950.706916,24037.517011,17324.570328,21383.255144
27268.636650,26276.024362,16548.668414,23194.767157
26544.577655,31524.640171,17724.790141,22670.067228
28522.063079,32299.353911,15787.983366,22845.532973
29196.149054,31926.584088,16951.379029,21192.956767
32922.054576,31612.236951,15406.324226,20774.575413
28257.518412,34467.711920,15562.977434,20513.951877
24775.089863,35566.301832,16324.156871,23089.489698
27194.684101,35100.294378,15656.582568,20639.725823
26175.068373,34761.492049,14549.665005,22616.340640
23161.199299,33348.104796,18159.126472,20608.337141
22766.251966,32085.039795,17556.715662,20819.546658
18793.764188,32294.172179,18660.140663,20554.189997
19541.502807,30605.076497,20733.608618,21766.921600
20071.311249,34504.368170,21035.437547,24771.402029
16438.891492,33001.258418,15379.465026,27879.125012
16500.060915,36307.216972,16238.089626,27478.594097
16830.257074,38739.331161,15325.736927,27706.270645
17738.530147,35070.013573,15169.835872,24968.415317
17848.452537,37927.114978,17693.468038,23861.906719
20044.184073,36891.528777,20739.141454,32624.399712
19553.987341,35457.780749,23532.551533,33127.318098
18972.364991,36233.780551,22679.522767,32036.154187
19850.565751,34672.892318,24238.250286,32780.812620
19735.001635,33585.543390,25442.059708,26431.685112
20440.824684,35102.989276,23729.718663,27780.578293
18430.318156,35278.266062,22535.804401,23335.120321
19060.129866,37848.654180,25079.377847,26299.998076
18738.240293,35145.063333,24302.697225,23839.861419
20561.674231,38020.168194,23353.994092,28840.876737
19573.409838,36105.126271,24253.558470,30248.906723
19785.763339,35664.974660,26885.071475,23679.147393
22178.417143,35389.952477,24324.108075,21102.120796
26219.126662,35278.655891,22485.302821,22940.229378
27767.677304,35806.232958,21027.635043,24290.853048
30137.287430,31050.172543,20894.939569,26939.879262
29304.050390,30970.323983,23502.767943,29131.446392
28017.761831,28714.442233,21533.377992,25969.025047
28880.571593,31620.629393,21684.251974,22632.834157
25499.938477,32654.722567,21989.694711,25635.416987
23770.258835,31914.026220,22307.811667,26418.981777
20488.499537,34471.607791,22269.216304,23443.344791
19523.910172,29615.466310,24235.352226,24334.160290
18862.706122,30624.027934,24407.188582,21993.988971
20700.977505,28255.499748,22509.871812,18511.502271
17870.833769,25575.569304,22036.286613,18423.112143
17564.629570,28228.721306,20441.504255,17209.315887
16923.419528,28124.865685,24508.848560,15836.789417
16782.842358,28141.292145,23291.211744,12694.691623
19460.713860,30804.292824,22824.795836,17276.264389
18531.943960,35449.951402,22144.983589,16991.976616
16149.095714,35822.087857,23111.549918,16982.937238
16617.246538,36177.187958,23034.265655,14835.859862
14993.301005,38421.386429,20651.572916,15524.168466
15752.673478,36190.072378,20483.825335,21375.699876
15240.595984,35711.491946,19405.089166,17447.238672
15284.662662,33365.536002,21110.347465,19899.922049
15807.144811,29649.670151,21395.916691,22026.376994
16299.703074,31575.817469,21467.514770,26072.813581
14886.865127,32595.852302,23885.523639,23318.858047
15752.594241,35320.251601,19804.669261,22394.326187
14393.844125,34344.109618,20358.925641,21535.218010
14540.265735,34196.276226,20935.463741,23833.578765
22921.750918,35319.876430,23031.945240,22768.909755
23082.067797,34445.328373,22388.128910,23403.591462
24413.925343,30810.460479,22362.303742,22413.184646
24040.724105,31510.389762,23042.577312,21614.790158
25178.996422,31870.781932,23663.425471,21763.626111
24767.729958,31921.026339,24807.301697,19218.018532
24093.733830,34780.317296,20557.404889,23001.810216
21747.240405,33395.692370,22971.708310,21601.220740
23801.454697,33527.583020,18518.689754,21783.367003
23600.351972,36623.549399,20271.307578,21375.239091
24094.991250,29433.508732,18952.485997,22335.900879
23317.720639,32221.843739,20693.016581,24135.636793
22489.435597,29313.395941,19499.023017,23200.200881
21848.891054,28218.048630,20243.400451,21178.449043
21509.075383,27824.730491,22921.643718,19925.992366
19908.148999,28311.738600,20056.953947,19940.316020
19842.444491,27962.270471,19896.066960,18884.142124
20062.484573,29190.871855,17760.611997,19187.445991
20409.593430,27323.406419,19411.079900,19686.965003
22491.071896,25690.297556,19387.939780,18311.779889
21555.851502,26892.650591,18707.124052,17046.062769
20473.115010,28826.307690,18468.894871,14499.586438
24128.610571,27774.700790,20864.946653,15557.520444
23396.369081,23390.541694,22093.770229,15109.074555
23430.419346,24423.579688,20225.090375,14285.398309
24339.655309,25966.225755,20623.419435,15902.818968
23182.321107,25026.900829,23160.357808,16115.641271
23684.174106,24535.092293,22420.096591,15727.645308
22354.422616,27263.222277,22327.078107,16214.915485
21780.243029,27027.381164,22421.161535,18101.965934
23876.800351,23975.948313,21922.972705,14152.636543
25501.728239,25490.901419,22808.235052,13573.211906
26103.329166,26822.293666,24515.992054,12286.984448
25620.899426,30833.286728,27903.186994,13726.587972
25410.815837,31185.729751,25987.015934,14170.244705
27220.537984,32019.137941,23355.997197,17277.871853
28075.960667,32182.799289,23444.603406,17260.661640
27426.737405,29580.021954,19484.661221,15942.808162
27552.738505,30656.771071,18209.104412,17367.508222
26302.547984,34502.274028,19959.020095,18597.917734
25937.064209,35221.565388,21144.561249,18072.233968
24576.382124,39303.469043,19848.916353,17435.933406
24272.338905,37409.157023,23835.867652,16349.843453
24475.903701,39422.602979,24139.753038,22980.928785
28609.056050,37412.875309,25058.222533,21517.987366
28941.016853,35999.108509,27426.725891,22407.667730
29877.341404,34730.297931,28367.748983,24815.169421
28302.691204,31226.999730,26442.402330,25756.658246
27250.457124,28553.724781,20506.768759,26371.046585
25536.987093,27889.778948,23317.673864,24968.265251
25160.858134,24105.460175,24061.637548,24622.519272
26036.148554,29883.640414,23674.530093,24724.614011
24057.102621,29967.878953,23355.298577,22396.483988
25779.733780,27513.751002,24633.290682,25104.399463
24514.944846,26061.282742,23159.741078,27196.266210
23629.347776,22876.359636,22949.739874,26953.063164
25626.578266,24060.998224,21113.946326,26810.543037
28422.647456,23434.120610,20290.121895,27336.671661
25807.615151,23265.058407,21279.428568,27448.737585
27448.861284,26101.676056,22934.270569,30937.166467
28182.325856,21154.159144,21516.992035,30497.288462
24615.922529,20433.570168,22103.851611,29776.302089
24738.301756,23572.168191,19830.072517,30516.653930
28615.040753,21319.767996,21059.301527,33305.965989
25993.601911,22534.560406,18074.647966,33792.081963
27853.686440,21252.039952,16810.665067,31495.157965
28820.361779,20761.812919,18839.165739,30873.912869
26249.826289,21859.466214,17149.311520,32855.319941
26038.772934,24907.878333,20295.359892,33014.937873
26114.906107,25943.738078,21969.633389,34194.703377
24778.370771,26524.373416,22249.730225,35343.011525
24039.097473,27001.476471,21502.392298,35440.926726
17301.736587,26524.261599,21839.954348,38296.128133
18197.312358,25046.913743,21278.623416,36042.874205
22579.842910,28248.334155,24244.565081,36106.480193
22709.272672,30019.580931,23715.987736,32498.363556
22812.529997,32055.634306,22893.747883,34862.907220
22303.174993,30235.183123,23158.463261,32559.030019
25608.701520,30662.180060,22672.109661,29826.679549
24652.647734,28271.875416,24623.935041,32087.635913
26925.966005,30134.132127,24811.689062,33995.005426
31666.126123,31015.604348,21065.321487,30946.165197
30204.441582,29763.706555,23948.289343,32835.137694
29358.304290,31025.534305,23103.074458,34251.522229
35025.101932,33616.506615,20027.421063,29952.630401
34608.108782,30737.273294,21497.647797,31596.202998
32487.766782,28627.901623,23029.686666,31447.331939
32996.856567,28917.869543,20160.626344,33483.426965
34770.701458,28316.239481,21768.894792,31627.239867
35249.384320,29495.400829,21370.676952,30473.319378
34946.037113,25252.426581,19384.992161,27860.491257
32543.921298,26368.228265,19064.054257,32114.214481
31440.024257,25562.750780,17655.689621,29521.553980
33801.832069,24305.944966,18050.857375,29294.824445
32483.179310,24682.472920,18685.333552,29919.769347
37795.610568,23377.534168,18828.490516,28922.675156
35909.461276,23820.667813,19002.641555,24435.272508
36448.714114,21210.116800,20943.856754,23944.043340
35450.410980,19670.692070,21218.980937,26303.350754
35418.819302,19954.555136,19784.165335,25609.738232
34561.980922,19534.451322,19458.130801,27550.917647
35513.870872,20697.731257,21932.233825,28397.572172
37221.173224,19209.727886,22888.913740,28215.033924
36173.181078,19290.308882,23941.271318,22840.339839
32383.660477,27875.550778,23046.937619,23245.409205
30112.253715,27532.122420,26333.349765,22262.164500
29122.570443,27567.596077,23330.688694,21801.663299
33863.163798,27985.491084,23104.899493,22663.119857
37014.123906,27287.983319,21390.969814,22123.530325
40708.759790,29045.607260,21324.987075,21715.215424
32799.212907,31009.455417,25436.301919,21168.552224
35233.481661,32099.239603,25012.057830,20482.951254
42592.469321,33024.026640,24087.617548,17303.767660
40701.973542,32551.490839,23236.947301,19554.757041
37901.442151,32277.739672,25197.976150,20362.392151
35650.993021,39336.831380,23514.505439,23349.697962
40138.004849,32182.118856,21951.876030,24520.586299
43829.877377,33602.275317,23531.711706,25142.547433
40153.756012,36729.808282,22449.421955,26024.482742
37998.079260,35273.325099,24143.656345,24411.840555
35917.793411,35778.200972,23722.759338,27635.960458
38933.094562,34078.333582,28100.275533,25087.356393
38185.655595,33528.949540,28560.392158,25262.012738
40246.770488,32655.882650,29780.454636,25193.180912
37020.453462,30596.725495,28940.011491,24676.106876
34760.745866,29645.179835,30158.376795,25808.046095
38082.868775,29145.861436,28443.515242,18561.249059
38314.249032,31368.519005,26501.426270,19233.157454
37001.705392,29640.299499,27684.726389,20488.553974
36972.200936,30489.346682,27924.869755,20133.535127
38754.523051,30267.155685,26934.045366,19173.932720
38314.928682,32557.957841,28283.368382,19716.432777
39114.106187,30465.855505,30666.067081,18453.887367
34672.324490,29161.749481,28546.116632,20516.398120
37552.172644,24507.908492,29607.061564,22264.130828
38890.522890,23287.839360,26895.856494,24178.803313
38039.726085,24316.899764,27015.130339,20257.587915
34154.072046,25316.854067,31611.631346,19888.475015
38248.601033,21548.258220,32003.512291,20910.894892
39384.291569,21605.725486,28805.840375,20735.855679
38419.893047,20386.441372,31029.569299,23641.700477
34199.811505,26561.415661,25601.126839,23636.479256
34480.481117,27147.157759,29579.194628,23866.300954
37358.315745,30188.763261,27817.898081,19829.776106
37978.753000,25995.932139,25710.236955,24757.482287
37491.112821,21617.584620,27315.273651,24805.523336
38217.920145,23021.252582,28823.594586,24311.824991
38512.189660,23827.287826,28511.641883,22713.125555
38967.065341,24184.354218,27982.718864,23225.938781
34735.026786,27436.108037,30840.770333,21130.131339
36101.965302,26124.471628,28298.169507,22210.690239
34382.055016,27232.702908,27589.610283,23310.309557
33683.887637,26069.754707,26532.251986,24601.495721
35325.285491,21531.448185,27780.610208,21334.389334
37007.392362,23133.615193,29124.879672,22565.382081
39351.464015,23772.249086,33470.594666,21289.522834
38908.032447,21889.036576,32819.310242,21362.493393
37927.226902,21320.328793,31421.467313,22372.331580
35228.409795,23523.144602,20640.720046,21491.661588
33302.330835,22470.957092,20251.074987,19328.565170
38598.249890,20823.587182,21873.968395,18712.482220
41380.452269,18479.035107,22886.790830,22676.776723
45347.493002,19512.226429,22710.758967,23075.537029
43507.969947,22591.044158,24609.190956,23086.084501
43094.716660,23184.145396,22765.028598,20763.598688
43715.067658,23784.941704,21344.630080,23761.679337
42412.932454,22243.666769,21621.485776,24153.386642
45539.257447,23197.679599,19466.823642,22171.595089
45659.290255,26074.734022,17627.560292,20798.072737
46392.729728,25349.345780,15796.055023,21113.816102
43103.932939,25818.513297,16502.608016,20439.941775
41056.242975,22925.012325,15232.995593,20823.511549
39376.621276,25071.511651,16139.677010,20829.749851
39175.930047,25357.446980,15826.966966,19291.431140
38569.012738,22851.686214,14609.172053,14976.935663
41557.284206,26285.839081,15347.524693,19765.445446
37412.123177,24434.937076,16292.967082,18816.953119
33645.755691,21698.128364,15697.083266,18440.853908
35513.077144,22368.339563,14092.509508,19579.510720
35024.509618,24851.980474,13925.489880,18413.229674
35820.761800,23017.637709,12782.901011,20040.542368
35900.302127,27361.154326,17193.779514,18869.216490
34524.787250,27824.772511,19814.925425,19210.272553
35537.001725,26917.528490,19402.433480,18070.777956
34413.829428,27693.662446,24185.127735,19948.627648
34362.032790,27524.085678,26887.259516,18207.041646
35274.124534,28351.910264,20678.558954,20412.943143
33842.853222,28208.726332,22405.782420,21788.873660
38505.512527,27217.619715,21897.923892,23090.007050
34606.167099,29550.963512,22349.113094,23102.439593
35357.597622,31169.767762,21585.758070,22548.323212
35406.490098,30430.593966,22513.486070,23109.495660
31054.795232,27971.874200,22760.550349,20807.322838
33021.555046,27893.524739,19959.098332,21652.041342
36706.884731,27344.791070,19951.453686,21406.410041
33597.745063,29548.713577,23097.687148,21533.796461
32607.760807,26885.587518,21611.696150,23560.859549
36679.972752,27330.252634,26333.512599,28188.358587
37401.082222,29786.743259,24848.767161,24701.226785
31192.949118,29780.463434,22101.037236,26672.591009
34080.581547,26493.797756,19314.935330,24955.330502
36378.033701,26514.261192,19495.499256,29318.775525
32643.030455,28588.032226,20414.492709,27800.030751
28084.142467,27903.320998,19668.614815,29287.886083
31662.928106,28963.094756,19416.122298,30163.829949
29228.413134,29347.995501,21622.932613,26381.672801
28886.826393,27686.657263,20705.144840,27407.170145
29035.809597,31725.735301,18987.708742,29479.231794
32426.793648,27281.769401,20629.821932,29688.557101
30127.149093,27038.494163,21092.724393,25165.765275
32066.703052,26966.760933,17546.427602,25322.080636
33618.130475,28225.706609,22636.401784,25678.123589
29989.204676,27387.733288,23963.148674,18976.360306
28741.005796,21983.522083,22053.556438,19651.707848
29510.946569,26206.261538,21026.396888,18103.251774
28567.714721,29038.967288,17598.838245,18565.931296
31066.668020,23251.631932,15676.366573,18133.769412
30950.777188,18357.932361,15497.022689,19406.898969
28830.668668,19461.255324,14422.716727,17441.386604
26970.012444,21246.964683,14831.314634,18466.019549
30367.332448,20443.153769,14855.701217,18430.616631
29372.356407,20115.492085,15271.778320,21286.433497
29737.584076,20966.887109,14484.030490,25524.555578
32490.251549,17962.982016,15198.769304,25800.442377
33184.204207,17648.361431,11708.825153,23703.377194
33322.673971,18296.105011,11761.843272,25153.226083
34626.414087,17455.747726,14185.778420,25083.684752
33638.837120,16782.773061,14575.671824,25648.133837
33603.258193,16798.155918,13771.191522,25909.832570
34240.155300,16838.329821,13270.454627,27092.573885
33638.186659,16955.192701,12490.170214,24681.928321
31811.491918,16625.303046,12861.924674,24989.633760
31821.872627,15284.352273,12859.938791,24436.658738
33539.055305,14279.777559,11977.579648,25069.277706
32097.347326,16225.009377,19263.998947,24395.701549
31231.194869,14786.901491,20311.172881,27095.225094
32163.866214,17229.602038,24363.164959,28029.555721
33146.233466,15790.029028,23477.078873,29274.166523
37596.352770,15952.526716,25257.532061,23246.217575
37075.956729,19116.803358,24894.863109,20975.768074
38055.764704,23095.894837,23143.247332,20463.295322
40721.127489,26243.070018,22225.225048,23793.485636
35485.261135,26252.073406,22947.451415,19644.957570
39928.303155,23144.550801,23054.399501,19087.210651
35889.857434,23269.771470,25576.061537,20726.910558
30261.143392,23358.431272,23094.932294,17488.149500
29989.448574,23632.645340,24356.182537,18251.642874
30033.404011,27269.704215,25839.573959,17642.083718
30121.002391,23111.550671,30841.882991,15967.196951
26296.216294,23122.483944,31649.810144,13747.649852
25130.593865,23005.563740,27529.518681,14142.410332
25991.433789,23289.160691,32040.625810,16682.544688
25212.873873,22183.838075,30360.375064,18668.310756
30577.613361,22556.028645,31421.941584,18415.363139
29107.203192,21574.776939,32578.419879,17151.539102
27164.732095,22139.239875,32110.050268,17943.343872
29109.569426,20369.509182,30231.870801,19166.634581
33181.807225,22450.500126,33104.428757,18400.999726
31786.008252,18260.840737,32270.517212,20621.312778
30100.198725,19099.715733,31995.235606,16891.973337
33682.927295,20576.453126,27265.215555,17119.909552
32370.446148,19954.203338,27816.337376,13673.418596
28480.622453,19573.561810,24999.401792,13827.002764
30718.573990,20137.260005,22744.166126,16511.941142
28515.736295,17997.577684,24054.818841,16924.304634
30514.602242,18936.997314,22441.248499,19008.582803
32809.509431,20384.281767,20143.214347,20777.450270
34022.131302,22332.964437,20925.329742,21315.162449
32476.210883,21378.604945,21060.925172,22167.196485
33884.759500,20332.490890,21848.515538,21569.773943
34834.747686,19656.279321,20560.661270,21892.363144
32362.235575,19692.291838,19408.414954,21196.495879
33345.654312,17642.056897,21412.965634,22557.596794
33025.194209,18390.754558,21975.246158,20417.719212
30675.732331,16585.605996,21132.939704,21490.945670
30955.789850,23177.272305,18515.790025,21503.349080
32243.346511,23619.581994,21301.842519,21469.943755
30217.595025,25223.261563,21490.130045,20154.302985
31998.396982,24685.731821,20047.446463,27107.318998
36852.553415,25848.015759,22529.238916,25788.036451
33611.637292,25203.809287,21732.026591,26099.726774
32353.848644,27898.752277,25142.634646,26393.040041
31816.309901,31605.852775,24844.140846,27272.714822
32398.242025,30610.241167,22609.980339,24898.355059
33152.534189,32091.338225,23963.461239,21367.194211
29837.285623,29488.498906,29841.445360,23014.283576
30221.432635,29077.136481,27370.400368,25047.114871
31236.545094,34257.252385,28008.258483,24560.831066
30152.037510,32220.895493,28662.080114,26714.016061
30017.408982,35814.960909,27398.174708,27966.006187
30794.099895,33061.174478,27946.988468,29353.434780
28424.007154,33110.647349,30162.522370,29713.634669
27486.526993,36074.208824,25293.360347,26417.154481
27632.964070,34852.194159,25507.507160,22706.403352
26853.959293,31320.439563,21388.867030,23168.610068
29404.983951,32294.286234,25723.690233,23516.314163
28397.147943,29340.505419,26344.876150,23079.070059
28221.869766,30416.533506,24296.999196,23507.467217
29204.209731,31608.132608,23614.629309,28865.647658
26433.716074,32764.074028,20714.348204,26044.461916
29502.283533,27632.475140,22279.860421,23865.999124
26800.633806,28642.350696,23385.439466,25590.034836
29132.026526,27055.199327,21086.189993,29625.350337
31339.652900,33995.760528,21340.405972,27899.914621
30420.104384,38614.428669,21963.217143,27355.533913
32349.053337,38553.376935,22416.633822,26982.917714
31353.784316,38573.202844,21847.370804,26353.928140
31185.606667,37492.266753,20795.370346,28002.579677
30551.866111,32118.358821,25337.586494,26900.093668
31045.829574,31647.403848,23528.083468,30849.215579
31525.583211,31805.586694,24117.348130,31897.399326
29512.566514,34762.091436,22988.000076,29482.387830
30643.781655,34587.494320,24546.288146,30865.337941
28211.499339,32974.146665,20982.768170,30732.075862
32253.736739,30200.187682,25429.342371,28693.541936
28693.043838,26787.008001,25721.409193,30145.224818
29964.468942,27304.934713,24358.170298,35775.442149
28321.163194,28064.651356,25475.803725,32048.007525
28735.583422,29632.242159,25646.515234,32337.927234
29900.164827,28439.177553,23354.981072,33169.077415
31332.261209,29932.862400,23883.574490,28734.210670
27526.108229,29592.964832,24945.202134,32304.597912
27878.653604,31517.446242,21496.735238,30552.418000
29013.538416,31185.085828,22712.031385,29595.960858
27293.306211,30932.715339,23721.645157,28519.028566
27067.101821,32106.993984,22399.570897,28807.596547
25930.528073,32714.853344,24192.862054,29165.285198
26142.767991,28131.402817,20808.245020,27235.609606
26863.147256,28652.002621,23628.873693,25526.723008
26752.106135,31819.385655,24444.902553,24912.623272
22615.495923,34863.659214,22230.241703,25111.120881
23002.412355,28683.093469,23133.968077,26717.130094
22586.894032,28860.282618,20130.869802,27309.793760
23572.413327,24680.314633,19413.448916,28718.148114
24089.305327,25768.587107,16699.214860,30334.350360
22293.518863,22881.899302,16621.696628,30605.387439
20960.036481,24044.842103,16942.530041,31876.645458
22227.093805,22138.267612,20888.936658,31256.786723
21436.767315,25023.057083,20490.431258,29789.581659
26446.934250,25613.320680,20043.181205,30116.459315
23685.064778,22178.427337,19121.176169,29462.939700
24232.540117,26707.522626,18975.137278,33667.798729
23274.823033,24519.608943,19721.209347,28835.381453
21802.008102,25156.421044,24390.662552,27934.897749
20910.962809,24245.410030,23550.869486,30370.457566
20137.642426,23380.365169,23728.776142,29905.210708
19998.212471,25120.557962,24530.970107,31150.500393
19799.399703,25484.318582,22439.091971,29814.606777
20562.351835,24254.047242,23117.362306,31411.576075
18115.504306,25138.697554,21179.064432,30740.884810
18763.230748,28797.753457,22537.044157,32418.934578
17353.504949,30591.783493,23554.700800,31240.147818
23839.626544,31638.412188,24366.824687,28414.025181
23073.229488,31683.947248,23374.816752,34038.813179
22703.399193,34219.013353,21904.097710,31044.326919
21730.955448,34250.751155,23553.834712,33210.477572
22404.317400,33591.525464,23694.136899,31842.444776
22909.146196,33054.051908,21443.563573,30675.331737
19761.445108,36213.565300,19223.291773,31874.506602
19708.073833,37452.689131,19960.021853,29052.974629
21741.204312,36166.512117,19906.195507,31452.757698
20468.688802,31686.979374,20226.864530,28604.572336
20008.033828,30836.114587,21007.543233,32408.968037
20356.898891,31239.569769,20216.431977,32631.176479
24956.744797,34013.603029,18792.142502,34897.181460
27376.492505,31529.717440,23397.055211,36813.148036
24785.947667,30736.916812,26139.370772,32973.358242
24256.702140,33624.411037,23845.307361,31833.528553
24304.938339,33271.522767,34047.672254,31227.380023
23295.391553,30339.600729,32256.773395,36869.860750
23436.520701,32555.185186,31991.101439,35148.548981
24647.424538,31438.899233,30670.845809,31524.146190
21920.867994,28905.054348,27479.556270,29812.975305
23547.059967,28139.237161,23807.817669,29654.720661
22005.115619,28708.694030,24198.988543,29572.683151
23000.195044,32181.488497,23811.371399,32052.286318
21316.679541,35186.605343,24628.414237,26219.218980
16107.646620,39188.372794,24709.014749,25335.907771
17898.001030,36296.448018,22880.856543,25101.464076
15457.994826,36137.302181,22841.589677,27198.890422
16963.765707,37297.935563,23127.682714,24715.281291
17143.029060,35867.900960,23117.587421,22157.856836
15384.999597,33499.490327,23413.154964,23153.348834
15222.339480,34388.187017,22746.979543,21744.613558
12543.202760,34047.646413,25253.240278,20808.109426
12979.339920,33127.606768,24781.863733,21325.064253
13299.618436,31104.591095,24401.713024,20963.548633
13397.913060,29592.032191,24602.067735,19790.761118
11989.711634,27041.939393,25474.739978,19347.210194
13067.092174,29640.598045,22946.520523,21812.388046
13380.769575,29649.162718,22497.110054,22304.176158
15288.278864,28737.951489,24044.577408,22102.113814
14742.307162,34230.573566,26691.555412,24894.821893
17077.250728,31640.001428,25992.116447,24427.045012
17264.908751,29638.953471,23866.221781,23493.479082
21104.328368,32619.102674,23141.232432,25783.011204
22222.736824,33490.316928,23467.685551,28687.273252
27424.395936,35321.015290,21345.548081,31017.243680
27802.578333,37769.150969,21216.808783,32059.825899
27186.493282,34778.810446,22841.614277,31956.064334
26324.124758,40481.574678,24356.481862,28243.373338
25341.686431,40643.902994,26945.785041,28816.039377
24640.576598,36156.061905,25920.185220,24540.484235
23047.515024,37818.597587,28285.720188,25170.831491
21625.572353,36789.119980,25807.502964,27394.302520
24707.272474,37471.455415,21215.944937,27362.105188
25918.332223,39908.310644,20319.597291,25990.706927
